,p1_win
73913,True
10479,False
7121,True
29460,False
6103,False
4443,True
28717,False
45239,True
5494,True
63309,False
46199,False
68457,True
6845,False
47057,True
48546,True
37628,True
55630,True
72748,False
49665,True
6429,False
35470,True
45529,False
29100,False
14854,False
15750,False
47727,True
17513,False
6290,True
63106,True
65222,False
10909,True
4569,True
69396,True
64730,True
34163,False
29641,False
19733,True
51876,False
61544,False
65344,False
61715,False
53618,False
62892,False
15010,True
55886,True
67780,True
433,False
34130,False
49208,False
65926,True
32039,False
71689,False
30085,True
23430,True
74532,True
9789,False
33936,True
2476,True
36765,False
25671,True
28719,True
9173,False
62241,False
60129,False
17056,False
54568,False
16671,False
62878,False
8049,True
30088,False
72629,True
68412,False
44380,True
48968,False
61801,False
57943,False
46298,False
44259,False
31011,True
23213,False
50827,False
22562,True
36209,True
9074,True
6358,True
60529,True
9066,True
38234,False
34383,False
10923,True
41243,False
21416,True
20648,True
30109,True
39478,False
47704,False
66386,False
65244,True
21055,False
28924,False
59652,False
33832,False
26054,False
29038,False
47767,True
7132,False
51108,False
50186,False
46052,True
59908,True
20102,False
29395,False
5431,True
66898,False
16904,True
37044,False
68372,True
65582,False
32695,True
45949,True
43006,False
44625,False
50316,False
74816,True
73736,False
63822,False
65503,True
54254,False
3636,True
70038,True
44588,True
31054,True
48827,True
20689,False
32865,True
5729,False
34014,True
68446,True
30084,False
8646,True
9491,False
17006,False
53551,True
74402,True
45313,False
20018,False
38859,True
51791,True
14610,False
21934,False
39297,True
68438,True
44984,True
16384,True
68908,False
27215,True
34201,False
28269,True
11638,False
41629,False
67474,False
27873,False
44054,True
56311,False
20011,True
61581,False
43395,True
44767,False
33988,True
17397,False
28846,False
44036,True
30319,True
37705,True
34216,False
57565,True
2337,True
64689,False
915,False
39404,False
56305,False
63502,False
40863,False
12561,False
5456,False
74751,False
14248,True
58340,True
16512,True
16540,True
45058,False
24087,True
20004,False
11281,True
42992,False
73376,False
15243,False
46250,True
49699,False
23145,False
57551,False
33154,False
26781,False
28260,False
7500,False
58601,True
53801,False
32801,True
64809,False
59119,True
62684,False
44835,False
27892,False
33226,False
47168,True
68680,False
45669,True
35248,False
23375,False
7906,False
43652,True
23726,True
6794,True
6904,False
37320,True
26383,False
49876,False
8651,False
31809,True
46595,True
51423,True
63469,True
54105,True
5531,True
14492,False
70536,False
58710,True
62062,False
3957,False
61949,True
53254,False
16045,True
39034,False
3287,False
13434,True
70422,False
15112,True
60591,False
16211,False
13780,True
32517,False
53700,False
66499,True
67051,False
30516,True
70784,False
67422,False
68632,False
39966,False
62883,False
18673,False
25715,False
46222,False
16715,True
66821,True
42916,False
9801,False
49321,True
21461,False
16578,False
33971,False
28772,True
58422,False
41521,False
54491,False
53363,True
30113,True
43401,True
16729,False
22294,False
22382,False
29282,False
24184,False
71414,True
18339,False
69412,True
49568,True
44696,True
61265,False
14235,False
51195,True
14344,False
64413,False
6340,True
26116,True
35502,True
38416,False
53831,False
55874,True
16676,True
37097,True
62656,True
52751,True
73334,False
31306,True
49043,True
39842,False
37875,True
29419,False
58805,False
221,True
50006,False
32594,False
41115,False
8072,False
68771,False
25707,False
18010,True
39011,True
26418,True
34208,False
45555,False
70627,False
50553,False
51443,True
50668,True
53515,True
12361,False
35671,False
69234,False
23706,True
19308,True
6332,True
4847,False
31511,False
39088,True
50511,False
31148,True
60315,False
70492,True
20634,True
7967,True
22221,False
49050,False
45667,False
10099,False
18360,True
56034,True
494,True
23092,True
60262,True
5982,False
1860,False
13327,False
28222,True
19238,True
53671,True
64838,False
56095,False
73998,True
36737,False
63345,True
36204,True
36891,True
59152,False
32755,True
35183,False
26148,False
45325,False
15730,True
10525,False
26225,True
33935,False
15264,False
49742,True
45735,False
2622,True
33199,False
65613,True
58746,True
40650,True
49456,False
40002,False
56728,False
23678,True
21098,True
17919,False
64128,True
14519,True
23292,True
68430,True
41441,False
7195,True
34885,True
71360,True
24171,False
23693,False
68661,True
26825,True
33213,True
15613,False
17898,True
57694,True
54658,False
5712,True
17803,True
56903,True
40429,False
61434,False
49913,True
60083,True
12098,True
73616,False
39710,False
55002,True
46701,False
40430,True
38406,False
41396,True
25926,False
29153,False
7771,True
49899,False
41402,True
57957,False
60874,True
8296,False
41352,True
55384,True
54179,True
57250,False
57826,True
14826,False
63966,True
26177,True
20522,True
52659,True
63743,True
4263,True
62078,False
21108,True
50478,True
31641,True
4332,False
29359,True
65478,True
23118,True
30184,False
15209,False
31817,True
48407,True
35525,True
19894,False
49342,False
66055,False
13049,False
49634,True
23829,True
60055,True
57475,False
17289,True
15749,True
51725,True
14596,False
47572,True
39154,False
53943,False
45653,True
55368,True
2652,False
44706,True
51144,False
52827,True
17574,False
34140,False
21066,True
28612,False
26217,True
69036,True
27348,False
3452,True
19285,False
47749,True
20531,False
70473,True
10518,True
5264,True
57297,False
14278,True
62325,True
72394,False
66941,True
30684,False
17317,True
62812,False
21436,False
40738,True
20076,False
69094,False
43060,False
17196,False
63107,False
16695,False
72787,False
64085,False
35828,True
8549,False
47759,True
50686,True
40439,False
74713,True
52329,False
60107,True
31638,False
48302,False
70212,True
64475,True
16459,True
36042,True
65588,False
38008,False
44024,True
68932,True
10503,False
53054,False
72901,False
27276,True
27484,True
73613,True
3005,False
47450,True
23550,True
63959,False
34900,False
3786,False
27539,True
21617,False
67593,True
52336,True
45873,False
23876,False
21766,True
8724,True
71210,True
63609,True
38517,False
17812,False
62292,True
32524,True
64280,True
54056,False
70899,False
62886,True
57344,True
15961,True
17731,False
32275,True
13153,False
42637,True
25999,True
71107,False
17592,True
50072,False
49053,True
23454,True
57105,True
17152,True
47880,False
4496,True
63146,True
26553,False
30958,False
56572,True
10435,False
24668,True
30686,False
65911,True
43530,True
7036,False
30937,True
71749,True
72875,True
44598,True
63211,True
61579,True
37085,True
61635,True
36006,True
52916,True
57320,True
7695,True
20652,True
30730,True
20341,True
11259,True
67570,False
58035,False
20812,True
9162,True
71394,False
45848,True
38777,True
30423,False
25899,False
11770,False
37753,True
20331,True
10495,False
55151,False
46210,False
54530,True
43364,False
36096,False
63288,False
46656,True
71396,True
33461,False
40176,True
16556,True
17920,False
64307,True
66422,False
44989,True
65695,False
65495,True
41151,False
1506,True
57126,False
11247,True
64652,True
41423,False
11472,False
2183,False
58052,False
71195,True
42997,True
18541,False
8224,False
9935,False
15685,False
2288,False
45998,False
66530,False
10228,True
29298,True
36783,True
68629,True
18402,True
30520,False
10225,False
70775,False
20901,False
71540,False
62384,False
59033,True
54085,False
66558,False
4893,False
24056,True
60931,True
33820,False
65794,False
31172,True
72746,False
10685,True
59789,False
72478,False
73445,True
18557,True
65013,False
7843,True
8882,True
56355,False
30243,True
23668,True
5419,False
27092,False
60803,False
40753,False
24632,False
7613,False
27897,False
5876,False
47545,True
39613,True
8403,True
818,False
63613,False
1973,False
72033,False
14476,False
41707,False
42458,False
26762,False
40402,True
16723,True
74026,True
27614,False
21164,True
18618,False
53454,False
72515,True
31177,False
71315,True
31688,False
66983,True
28211,True
31978,True
25330,False
5874,False
58016,True
74055,True
31859,False
54869,False
67679,True
19098,False
69859,False
64138,True
64860,True
39754,False
63793,True
8133,True
63274,True
71840,False
33934,True
40054,True
10263,False
10064,True
21353,True
7650,True
9715,False
19748,False
48532,True
51375,True
32304,False
72000,True
29365,True
64000,False
68144,False
58347,False
6727,False
37058,False
54644,False
39217,True
28065,False
55787,False
12657,False
68540,False
34005,False
74004,False
25433,True
32419,True
52943,True
620,False
50539,False
39823,True
26239,True
32209,True
65498,False
19585,True
57594,False
68175,True
637,False
23563,False
73427,True
9175,False
66284,False
59929,False
17610,False
31955,False
44810,True
52328,True
58526,False
36439,True
58316,False
50975,True
52608,True
64265,False
70433,True
1691,True
63795,False
5175,True
54901,True
38600,False
42325,False
13374,True
30554,True
63304,True
46477,False
41418,True
55011,True
13431,False
65831,False
20295,True
32519,False
2556,True
50604,True
42741,True
72285,True
54728,False
34013,False
64545,True
22085,True
53862,True
16515,True
47455,True
39944,False
28537,False
7323,True
1974,True
59185,True
32218,True
4045,False
45951,True
30573,True
4849,False
37762,False
62712,False
25179,False
41256,True
25146,False
72651,False
19629,True
10481,False
52940,True
59421,False
11890,True
63489,True
59177,True
48757,False
60090,False
17371,True
28562,False
20672,True
18724,True
13584,True
38073,True
22078,True
10763,True
52144,True
61482,True
65031,True
65988,True
44364,True
57067,True
59677,True
35137,False
27511,True
67317,True
22800,True
16617,False
67559,False
26572,True
21485,False
13861,False
42553,True
62577,False
15820,True
24009,True
49113,False
33858,False
25215,False
464,True
723,False
68804,True
43683,False
18653,True
10698,False
13709,False
19790,False
45423,True
33303,False
71278,False
50030,False
4637,True
11193,True
28915,True
42091,False
5828,False
985,True
66848,False
62100,False
69213,False
35112,True
43828,True
9988,True
29906,False
7431,True
52918,False
9052,True
49675,True
8047,True
27822,False
52495,False
19720,False
4472,True
42738,False
46088,True
24560,False
30226,False
69269,True
38229,True
14387,True
4292,False
11173,True
20305,True
53146,True
71262,True
50519,False
64948,True
14874,False
66213,False
51833,True
65663,False
58630,True
42116,True
41217,False
63688,False
8739,False
7245,True
62471,True
32680,False
67866,False
49729,True
14374,False
5895,True
23391,True
38813,True
55537,False
51925,True
37736,False
12125,False
44445,False
62696,False
1044,True
62904,False
33185,True
68094,True
29515,False
3457,True
71727,True
49061,True
7867,False
25904,True
46482,True
57042,False
55576,True
54611,True
74201,False
16623,False
50509,False
61472,True
69312,True
29136,True
31602,False
664,True
37652,False
29126,True
25542,True
3705,False
39286,True
55602,True
44842,True
13904,True
33187,False
67931,True
22810,False
1781,False
45236,False
6758,True
51053,True
63155,False
50244,False
24012,False
18822,False
16973,False
42953,True
53216,False
34425,False
71004,True
8362,False
35784,True
50036,False
60491,True
15444,True
65145,False
12603,False
17657,True
73390,True
45779,False
73896,False
10149,False
29401,True
13293,False
6648,True
42370,False
22715,True
4994,False
37433,False
46132,False
73644,True
21708,False
48254,True
68445,True
74763,True
29275,True
71610,False
10319,False
30057,True
21886,True
26472,False
21094,True
61885,True
17960,True
71980,False
12266,True
65575,True
58452,True
22918,False
27645,True
16644,True
65553,True
43532,True
24263,False
1238,False
7714,False
14473,True
57325,False
67099,True
1886,False
63354,False
18180,False
54854,True
45079,False
31983,True
24473,True
40203,False
45934,True
976,False
10449,False
45247,True
62400,False
26982,False
10017,False
69587,True
50636,True
62668,True
57558,False
51856,True
74286,True
20979,False
60429,False
72858,False
29003,False
3649,True
28331,False
66032,True
14733,True
27580,False
7573,True
62308,False
7864,False
8544,True
31224,True
43458,True
50272,False
6107,False
44910,True
73416,False
19170,False
55757,True
25765,True
29918,True
3534,True
63474,False
33313,True
48426,False
19927,True
45570,False
1236,False
27199,False
39689,True
64594,True
55158,True
4165,True
20552,True
62967,False
46937,True
56324,True
5032,False
28756,True
59574,False
23808,False
15459,False
38608,True
13839,False
15290,False
18968,False
38010,True
51384,False
25064,False
13291,False
67304,False
16039,True
63280,True
46740,True
57066,False
61114,True
72266,False
8140,False
18227,False
11046,False
30457,False
60979,False
74304,False
6049,True
36008,False
49087,False
54093,False
42107,False
52142,True
40763,False
13326,True
37428,False
38714,False
22903,False
2448,False
27620,False
74062,False
68378,True
54348,True
59545,True
49963,True
63800,False
55096,True
63198,False
62544,False
17321,True
62782,True
16485,False
39920,False
12023,False
61390,False
11105,True
11325,True
24055,True
13614,True
40927,False
52261,True
25708,False
59597,True
8529,False
28689,True
36720,False
19619,True
52072,True
29657,False
41264,True
42075,False
41927,False
72731,True
68080,False
12545,False
44577,False
3646,False
68018,True
14192,True
50648,True
61676,True
14378,False
53162,False
4222,False
11844,False
3062,True
69203,False
60281,True
59198,False
35566,False
3760,True
24594,False
41706,True
61050,True
13144,True
60114,True
11855,True
35057,False
14719,True
40134,False
63478,False
573,True
29535,False
52252,False
17373,False
55453,False
37257,False
17733,True
66550,False
51970,True
859,True
6376,True
72736,False
71470,False
32599,True
31751,False
46176,False
72814,True
18723,False
13256,True
47361,True
43029,True
45798,True
9290,True
10634,False
50352,True
59718,True
33125,True
24862,True
16257,False
1722,True
15094,True
10887,True
16954,True
33897,True
3550,False
26973,True
23378,True
23449,False
65511,True
44065,False
73487,True
29078,False
58623,False
31527,False
37530,False
22467,False
39869,True
20666,True
16094,False
50055,False
60622,True
8558,True
17490,True
10059,False
12336,True
41317,False
66154,False
39817,True
33102,False
16137,False
63816,True
10169,False
26631,False
11812,False
28828,True
36648,True
7234,False
16571,True
11594,False
61401,False
42713,True
64646,True
43784,True
68616,False
30977,True
44233,False
53976,False
48068,True
48255,False
57834,True
63333,True
6513,False
16259,False
33925,False
27553,True
60975,False
17780,False
33570,False
19540,False
38178,True
23295,False
54437,False
40184,True
52115,False
42743,True
14660,False
11568,False
70087,False
16602,True
53512,False
32123,False
11926,True
12875,False
62216,True
62458,False
54550,True
56339,False
51497,True
32672,True
64611,True
32314,True
32550,False
68811,True
37819,True
16099,False
60482,True
1220,False
68924,True
62357,True
17881,False
23797,True
70799,True
22686,False
3532,True
47932,True
28015,True
70533,True
22222,True
16742,True
67364,True
40233,False
15946,False
62716,False
68953,False
56536,True
40824,True
7514,False
13395,False
54630,False
20815,False
8217,True
28210,False
71564,True
74077,True
47669,True
21450,False
28017,False
15470,False
21422,True
10122,True
20711,False
4563,False
38840,True
41433,False
56681,True
51644,True
44880,True
3691,False
49550,False
16666,True
64999,False
26843,True
68076,False
73277,False
15845,False
42412,False
57961,False
28307,False
36634,True
70693,True
16165,True
6971,True
64623,False
390,True
25930,False
67508,False
29459,False
39309,True
56319,False
22615,True
34446,True
20518,True
13393,False
69857,False
74385,True
25606,True
3318,False
43587,False
40747,False
49936,False
55779,False
30531,True
4792,True
12150,True
53101,True
10955,True
43125,True
56639,True
70299,True
69745,True
22589,True
55220,True
46038,True
40383,False
43709,False
68615,True
58317,True
39258,True
13542,True
20586,True
27339,True
56390,True
62092,False
64765,True
1832,True
18055,False
57294,True
4059,False
3620,False
61344,False
50942,False
42851,True
57102,False
6309,False
36276,False
47186,True
44679,False
7719,True
9479,False
21175,True
44324,True
38477,True
43993,False
3248,True
49971,True
42108,True
61026,True
64139,False
37926,False
33759,True
16312,False
61824,True
68323,True
63953,False
56467,False
29792,False
19060,True
9485,False
68222,False
57941,False
53365,True
24242,False
16747,False
70816,False
39160,False
13493,False
28496,True
2074,False
21432,False
68042,False
40348,True
33248,True
54057,True
15498,False
8027,True
30731,False
15939,True
43688,True
29784,False
41215,False
24384,True
8271,True
20649,False
16238,True
72817,False
64024,True
28481,True
59513,True
40298,True
53781,True
49574,False
14441,True
12558,True
47072,False
10569,False
45909,False
71909,False
66777,True
38593,True
57903,False
60133,False
13541,False
9572,True
11535,True
42288,True
55651,False
26244,False
43603,False
3192,False
41366,True
43879,False
30556,True
46107,True
59977,True
23993,True
52814,False
747,True
70904,True
26808,True
22866,False
18031,True
28879,False
46964,False
36272,True
30987,True
22832,False
30636,True
57123,True
18746,True
67071,False
51251,True
45743,True
68650,False
50763,False
22254,True
63081,True
15824,True
18191,False
52273,True
61898,False
63050,False
10855,True
31891,False
23374,True
71772,False
67741,False
24193,False
52283,True
47192,True
69301,True
9894,True
32936,True
73986,True
9333,False
10139,False
54385,False
59763,False
8758,True
63229,False
28692,False
30718,False
15040,False
24892,True
14849,True
55294,True
1163,False
60473,True
29490,False
9270,True
70093,True
35992,True
66649,False
32084,False
254,False
62339,True
16613,False
28341,False
6813,False
5022,False
33446,True
23241,False
15637,False
56481,False
57077,True
5130,True
15810,False
28683,True
27330,True
31952,True
34880,True
7113,True
72657,False
30942,False
71778,True
9863,False
41862,True
12798,True
48060,True
61080,True
25828,False
20773,False
15764,False
67220,True
35556,False
50632,True
49193,False
44178,True
13166,True
46512,True
21409,False
41478,True
15311,True
30102,False
15548,False
13681,False
66417,True
23634,True
57722,True
25304,False
23616,True
17472,False
26341,False
62559,False
30259,True
40767,False
23635,False
16227,True
46618,False
49080,False
31618,False
63360,False
41152,True
11603,True
19281,False
46080,False
53937,False
39534,False
58962,True
1673,True
73294,False
59116,False
22198,True
67471,False
4821,True
65290,False
63759,False
71381,False
21848,True
39311,True
60602,False
36418,False
67979,False
43971,False
61902,False
22622,False
10867,True
57621,True
43356,False
17676,False
45161,True
27314,False
32835,False
45757,True
46976,False
55238,True
70186,True
73812,False
51342,False
59264,False
13201,False
60868,True
22643,False
64077,False
30772,True
49387,False
32612,False
4019,False
2527,False
31180,True
7031,True
65082,False
21474,False
30345,True
20549,False
45493,True
43599,False
23866,False
74022,False
30849,True
50685,False
549,False
50286,False
42219,False
9077,False
4362,True
44309,False
54370,True
28962,False
63698,False
63610,False
5812,False
62280,True
7354,False
4762,True
71552,True
53605,False
14907,True
38299,True
16145,True
4237,True
17440,False
18269,False
38405,False
72797,False
3652,True
62884,True
71133,False
56077,False
56594,True
235,False
23663,False
24047,False
42085,False
48419,True
67562,True
9831,False
35803,False
13228,True
44202,True
17528,False
50032,True
59158,False
19548,False
72722,False
31485,False
60445,False
56559,False
1902,True
62968,False
51153,True
39657,True
27081,False
23251,False
63510,False
30137,False
27045,False
8414,False
25083,True
30087,True
47595,False
56968,False
34341,True
6890,False
6867,False
8591,False
36802,False
12607,False
23481,False
66313,True
60991,False
53181,False
17889,False
72298,False
17765,False
26070,True
13483,False
25400,False
13362,True
43009,True
1997,False
61455,False
46871,True
65148,False
34664,True
12977,False
34728,True
28488,False
60682,True
5192,False
21178,False
22730,False
6824,True
56841,True
32300,False
23571,False
38826,False
59355,False
68426,False
6263,False
14686,False
25919,False
13306,True
48543,False
38504,True
917,True
63700,False
60453,True
21956,False
31017,False
29128,True
55717,False
18196,True
52521,False
51822,True
806,True
54582,False
63723,False
65750,True
70443,True
10146,True
6171,False
32866,False
73855,False
10375,False
5943,True
22848,False
34565,True
55936,True
28253,True
10872,False
44507,False
72487,True
55147,False
14856,False
73846,True
56770,False
70068,True
29010,False
9376,True
45894,False
29874,False
6425,False
65900,True
55835,False
74264,False
65769,True
31232,True
74178,True
48207,False
54191,True
72946,False
36633,False
44098,True
24738,False
23086,True
13716,True
26265,True
53842,True
46031,False
2828,True
31211,False
39709,True
33954,True
35422,True
46924,True
67925,True
43671,False
7602,True
32687,True
4401,True
49072,True
59301,False
39604,False
70749,False
2384,True
33340,False
19489,True
18662,False
43379,True
61950,False
34244,True
36725,False
23002,True
15622,True
3837,True
12004,True
16270,True
2882,False
69584,False
26591,False
64727,False
5580,False
65720,True
21100,True
20676,True
57038,False
57471,False
8798,True
12000,True
72043,True
27820,True
11520,False
51314,False
34142,True
57268,False
3564,True
46505,True
74715,True
26665,False
64036,True
40209,False
44295,False
57986,True
9165,False
61115,False
1233,True
50530,True
47578,True
74046,True
30459,False
3162,False
10743,True
269,False
62680,False
52174,True
12007,False
11702,False
31189,False
71544,True
11277,True
58699,False
36086,False
74462,True
23410,True
4137,True
51620,False
71930,True
61854,False
14503,True
11265,True
37375,True
14187,False
71365,True
25034,True
72626,False
65699,False
20485,False
57469,False
2542,True
60597,True
69900,False
66457,True
42737,True
65401,False
30111,True
23809,True
42822,False
49772,True
43344,False
36867,True
37791,True
1440,True
54943,False
9384,True
71243,False
68365,False
10201,False
20043,True
51082,False
58261,False
30403,False
46288,False
2787,True
69918,True
37872,False
9698,True
38833,False
49185,True
372,False
56600,True
13586,True
1045,False
14785,True
27205,True
39723,True
38669,False
52403,False
42011,False
63460,False
49743,False
21903,False
56322,True
51441,True
25896,True
70690,False
63818,False
59026,False
74827,True
14463,True
46589,True
50497,False
51884,False
37141,False
66411,True
58744,True
40840,True
22084,False
27771,False
19468,False
6180,True
57860,True
58275,True
48631,True
57772,True
34549,True
25053,True
35836,True
50378,True
73400,False
25655,False
6585,False
32009,True
43010,False
51072,False
19555,True
8676,True
34795,True
36139,False
11458,False
24578,False
42518,False
1626,True
24992,False
14270,True
70147,False
60411,True
29505,False
58854,True
54720,True
11113,True
42761,True
30426,True
10655,True
14548,False
74088,False
18572,False
36991,False
40568,True
27724,True
34299,False
64249,False
3991,False
68557,False
57552,True
12377,False
778,False
57959,False
59899,False
73198,True
40287,False
31815,True
44947,False
44958,False
54184,False
51836,False
12902,True
53571,True
54311,True
16840,True
70196,False
57041,True
15304,False
32332,True
9083,False
21380,False
4485,True
1451,False
57524,True
25091,False
60427,False
25793,False
27211,True
11037,True
26630,True
46167,True
46036,False
63544,True
33405,True
7715,True
49619,False
26755,True
49661,True
57530,True
29789,False
53913,False
68406,True
16820,True
25063,False
44774,True
4180,True
71760,True
59497,True
32445,True
46958,False
33439,False
56191,False
37216,False
15555,True
13368,True
48638,False
67084,True
68155,True
20547,False
50537,False
46926,True
64870,False
1485,False
20991,False
68952,True
11478,False
27885,True
51447,True
55348,False
51473,True
60065,False
29301,False
49328,False
28952,False
24918,True
73508,False
15965,True
48568,False
2558,False
70998,True
40015,True
50043,True
7339,True
17560,True
18867,True
11850,False
44908,True
2223,False
7116,False
62473,True
31286,True
28451,True
66461,True
8696,True
66290,False
4465,True
59874,True
58387,False
10206,True
68999,False
37952,False
55834,True
36494,False
13658,True
37154,True
52316,True
36522,True
37969,True
62446,False
1941,False
50305,True
35484,False
4552,True
39788,False
3436,False
54063,False
6522,True
23739,False
66869,True
42596,False
19370,False
11227,True
30830,False
20514,True
53105,False
74041,False
34917,True
4718,True
16874,True
15120,True
51264,False
15614,True
16189,True
39543,True
46726,True
20710,True
38483,True
3458,True
8122,False
27730,True
58619,False
8300,False
71958,False
72288,True
19464,False
7824,True
39337,True
17879,True
42942,False
23380,False
50829,False
50824,True
69330,False
34758,True
16152,True
32671,False
14255,False
67409,True
16921,False
55139,False
29260,False
55879,False
54811,False
38832,True
36125,False
44174,True
40641,False
63725,True
28036,False
63023,False
65713,True
18693,False
56706,False
52575,True
69035,False
54501,False
31154,True
49039,False
8104,False
21807,True
24504,True
11326,False
13683,False
10480,True
8509,False
37078,False
42990,False
15139,True
57856,True
47997,True
37848,False
57676,True
3645,True
21103,False
33031,True
39860,False
42247,False
2577,False
16510,False
43697,False
26530,True
51912,False
46550,False
28906,False
15165,False
43406,False
275,False
26582,True
61315,True
70158,False
27413,True
20763,False
16332,True
5804,False
58041,True
74687,True
7815,True
34818,False
33142,True
36059,False
20170,False
36170,True
27266,True
59970,False
63997,False
46447,False
35645,False
64768,False
50245,True
69641,True
16036,True
1934,True
15322,False
17138,False
42358,False
16868,True
42956,False
59460,False
46832,True
26547,True
70665,True
7717,True
69507,False
33611,True
40187,False
12724,True
58897,False
67497,False
19798,False
11846,False
74257,True
31528,True
51643,False
17034,True
47416,False
60166,False
51877,True
6883,False
70290,True
27460,True
66145,False
63256,False
72622,False
29237,False
35199,True
71857,True
53827,False
69882,True
64892,False
27598,True
18974,False
64137,False
73769,False
71232,True
21754,True
43241,True
51917,True
21407,False
33078,False
68059,False
1554,True
59251,True
33618,False
66488,False
73942,False
11884,True
70097,True
55643,True
51027,True
28599,True
3694,False
36503,True
62076,False
11473,True
15152,False
56867,True
63110,True
36591,True
55214,True
12425,False
68067,False
38390,False
38372,True
63048,True
40916,True
72462,False
654,True
19871,True
27068,False
32876,True
55862,True
56745,True
20344,True
21573,False
9360,True
2854,False
12932,True
18023,False
14520,False
43668,True
56496,True
58230,True
24926,False
3905,False
17462,True
62161,False
2136,False
52305,False
33188,True
58201,False
39447,True
37942,False
11337,True
21604,True
32438,False
34614,True
11321,True
27673,True
74173,False
7687,True
50357,False
34991,True
24246,True
65300,False
22909,False
34511,False
50431,False
74401,False
68227,False
67038,False
41032,True
24949,True
14005,False
43982,True
45149,False
14373,True
68542,False
45186,True
57568,False
51252,False
16016,True
34767,True
31123,False
37383,True
60137,False
19688,False
52623,True
56071,False
25386,False
9518,True
61638,False
3056,True
30908,False
34948,False
58893,True
15466,False
5015,True
41211,False
66986,True
49694,True
20144,False
19892,False
59468,False
53879,False
68009,True
44918,True
56237,False
45671,True
14174,True
4265,False
73008,False
7472,False
18842,True
38527,True
29931,False
72168,True
67234,False
59853,False
53543,True
18558,True
22624,False
20255,True
69489,False
18336,True
4604,False
51347,True
26020,False
9760,True
14488,False
9564,True
62204,True
35165,False
59070,False
42245,False
13508,True
40846,True
65174,True
27508,True
35056,True
17209,True
49841,False
16359,True
71092,True
1128,True
22783,False
50321,True
11307,True
37519,True
29183,False
5044,False
14286,True
34733,False
31138,True
709,False
38581,True
8922,True
20898,True
39596,False
67035,True
59173,True
70684,True
22344,False
68223,True
53120,False
22029,True
45379,True
46669,True
16739,False
67241,True
24266,True
3955,False
47183,False
3632,True
33803,True
18843,False
68671,True
1524,True
28206,True
9851,False
66426,False
27628,False
21540,True
33563,True
24845,False
70121,True
8078,False
33098,True
32188,False
22767,False
53861,False
27574,True
53379,True
3104,False
1702,True
35765,False
24349,False
2934,False
30317,True
44310,True
29935,False
71143,False
69246,True
43945,False
21840,False
12533,False
70978,True
21376,False
53341,False
66274,False
72407,True
33638,False
54212,True
66228,True
32181,True
42452,False
32515,False
15956,False
55406,True
61144,True
50613,False
68431,False
37899,True
1619,True
35453,False
45072,True
48256,True
2849,True
9215,False
8609,False
62113,True
40116,True
31687,False
12733,False
17925,False
6708,True
21234,False
26430,True
62902,True
34474,True
43445,True
41546,True
69925,True
30698,False
15629,False
6785,False
62870,True
28744,True
34709,False
20777,False
41567,False
66186,False
54680,False
30934,False
21271,False
2911,True
43824,True
2501,True
25714,True
23969,True
31113,False
15724,True
33642,False
39039,True
43927,False
49122,True
38403,True
60098,True
35775,False
42552,False
18050,False
40064,False
72402,False
52756,False
24633,True
69060,False
52189,True
70398,False
11633,True
56247,False
24066,False
20278,False
57314,True
1379,False
27548,True
40897,False
46206,False
46521,False
45136,True
26246,False
8154,False
21728,False
6609,False
36119,False
11339,True
49922,False
23821,True
27903,True
9149,False
3143,True
47675,False
1476,True
56248,True
30401,False
56731,True
23091,False
31892,False
5693,True
72088,True
68147,False
17286,False
49866,False
617,True
56732,False
3222,False
60862,False
56129,False
69084,False
49735,False
67117,False
48405,True
30000,True
66544,False
62324,False
66403,True
9701,False
2173,False
70652,False
15527,True
56640,False
21481,True
1767,False
20854,True
48799,True
25265,False
17178,True
15093,False
16409,True
8525,False
34444,False
26997,False
49627,False
54178,False
57646,True
55743,False
27146,True
3338,False
49462,False
56124,True
41887,False
52687,False
995,True
52761,True
48491,True
6040,False
49790,True
48701,True
4105,False
27117,True
8914,True
30744,True
10941,True
13616,True
42164,True
17595,False
23834,False
9458,True
15005,False
29492,True
50919,True
14607,True
4012,True
45713,False
38202,True
51532,False
25626,True
44038,True
6772,True
13157,False
14081,False
16315,True
64896,True
15599,False
59976,False
23061,True
51603,False
44725,False
47015,True
40511,False
63417,True
11204,False
24291,False
53513,True
37210,False
1264,False
62054,False
6549,False
52580,True
71154,False
66934,False
22271,False
41585,False
28043,False
23245,True
34490,False
60705,True
23099,False
44419,False
13930,True
12195,False
64244,True
16656,True
26841,True
64069,False
24799,False
19179,True
72157,True
64693,False
49123,False
705,True
38507,True
64264,True
67411,True
2530,True
13255,False
41520,True
26974,False
48000,True
27415,True
31188,True
10493,False
7871,False
27346,False
4171,False
8173,True
66239,False
73748,False
72356,True
33590,False
15657,False
44690,True
56654,False
29817,True
30572,False
36736,True
62298,True
7615,False
49272,False
31112,True
69068,False
57391,False
72324,False
53863,False
71859,True
29345,False
45070,True
15367,True
59825,True
62317,True
60535,False
21963,False
33859,True
24525,True
26623,True
38909,False
26673,False
7814,False
74539,True
50021,False
12537,False
25558,False
8147,True
29523,False
39642,False
10095,False
39207,False
1297,False
56476,True
70501,False
53620,True
41550,True
63168,False
42630,False
24988,False
32326,True
29077,True
41458,True
73765,True
1152,True
11023,True
23158,False
68259,True
57738,True
24724,False
70678,True
48841,True
30623,True
30629,False
52525,True
16592,True
67740,True
48718,False
